,mean_value,CellType,treatment,hallmark
5200,8.6901,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5201,8.751007,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5202,8.8167095,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5203,8.425004,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5204,8.679649,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5205,9.161965,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5206,8.584355,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5207,8.548421,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5208,8.416186,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5209,8.929785,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5210,8.900484,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5211,8.30152,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5212,8.913895,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5213,9.568994,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5214,8.92494,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5215,8.937181,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5216,8.397251,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5217,8.845248,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5218,8.58532,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5219,8.72554,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5220,8.747688,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5221,8.406693,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5222,8.280539,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5223,8.664891,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5224,8.793932,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5225,8.730174,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5226,8.644335,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5227,8.288658,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5228,8.762685,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5229,8.772957,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5230,9.193019,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5231,8.514339,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5232,8.352163,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5233,8.73675,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5234,9.214816,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5235,8.411452,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5236,8.708991,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5237,8.823014,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5238,8.103714,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5239,8.564811,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5240,9.049472,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5241,8.6627445,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5242,9.096779,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5243,8.495156,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5244,8.438034,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5245,8.978413,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5246,9.175472,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5247,8.480821,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5248,8.294774,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5249,8.490112,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5250,9.234274,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5251,9.147575,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5252,8.911363,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5253,8.710463,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5254,9.016594,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5255,8.668534,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5256,9.084343,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5257,8.756477,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5258,8.352525,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5259,8.845212,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5260,9.096676,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5261,8.989077,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5262,8.377723,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5263,8.466007,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5264,9.449452,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5265,8.813399,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5266,8.52231,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5267,9.084006,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5268,8.988675,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5269,8.454094,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5270,8.698293,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5271,8.684368,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5272,8.354177,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5273,8.504589,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5274,8.592069,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5275,9.11354,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5276,8.523972,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5277,8.527219,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5278,9.11304,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5279,9.216372,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5280,8.88708,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5281,8.779694,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5282,8.756594,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5283,8.599035,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5284,9.050383,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5285,8.330283,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5286,8.977714,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5287,9.0476265,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5288,8.437494,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5289,8.412263,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5290,8.310388,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5291,8.716408,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5292,8.37783,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5293,8.833333,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5294,8.510385,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5295,8.629875,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5296,8.725602,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5297,8.955428,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5298,8.852673,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5299,8.644428,CD8T,IFNb_RUX1000_2h,hallmark_ifnb
5300,9.34586,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5301,9.166156,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5302,9.26937,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5303,9.179818,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5304,9.518633,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5305,9.418287,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5306,9.448985,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5307,9.357692,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5308,9.267764,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5309,9.34628,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5310,9.398053,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5311,9.294938,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5312,9.122132,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5313,9.453758,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5314,9.220442,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5315,9.313394,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5316,9.223288,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5317,9.140285,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5318,9.246151,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5319,9.259962,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5320,9.323375,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5321,9.11497,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5322,9.431555,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5323,9.529949,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5324,9.2199135,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5325,9.266357,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5326,9.423624,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5327,9.533796,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5328,9.674547,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5329,9.289635,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5330,9.447102,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5331,9.537559,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5332,9.276091,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5333,9.256335,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5334,9.577438,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5335,9.329673,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5336,9.5604725,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5337,9.373104,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5338,9.068037,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5339,9.576328,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5340,9.119884,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5341,9.358259,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5342,9.43701,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5343,9.19565,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5344,9.346324,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5345,9.214616,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5346,9.333647,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5347,9.438604,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5348,9.275928,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5349,8.970583,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5350,9.316761,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5351,9.205089,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5352,9.397395,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5353,9.156966,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5354,9.065632,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5355,9.219659,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5356,9.646139,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5357,9.268532,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5358,9.046884,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5359,9.452142,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5360,9.393539,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5361,9.334928,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5362,9.540888,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5363,9.387696,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5364,9.502566,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5365,9.138896,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5366,9.032753,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5367,9.212528,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5368,9.279562,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5369,9.164435,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5370,9.080272,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5371,9.467802,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5372,9.337852,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5373,9.397769,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5374,8.923283,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5375,9.198417,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5376,9.373016,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5377,9.42548,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5378,9.120036,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5379,9.132137,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5380,9.263462,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5381,9.486336,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5382,9.097569,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5383,9.506818,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5384,8.807106,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5385,9.244866,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5386,9.237124,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5387,9.381288,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5388,9.36801,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5389,9.256383,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5390,9.333423,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5391,9.149702,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5392,9.2066,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5393,9.308682,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5394,9.259452,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5395,9.556578,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5396,9.266925,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5397,9.376877,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5398,9.302345,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5399,9.066309,Monocyte,IFNb_RUX1000_2h,hallmark_ifnb
5400,10.163025,DC,IFNb_RUX1000_2h,hallmark_ifnb
5401,8.956201,DC,IFNb_RUX1000_2h,hallmark_ifnb
5402,9.620095,DC,IFNb_RUX1000_2h,hallmark_ifnb
5403,10.36432,DC,IFNb_RUX1000_2h,hallmark_ifnb
5404,10.235604,DC,IFNb_RUX1000_2h,hallmark_ifnb
5405,9.06654,DC,IFNb_RUX1000_2h,hallmark_ifnb
5406,8.693307,DC,IFNb_RUX1000_2h,hallmark_ifnb
5407,8.489872,DC,IFNb_RUX1000_2h,hallmark_ifnb
5408,8.989929,DC,IFNb_RUX1000_2h,hallmark_ifnb
5409,10.607755,DC,IFNb_RUX1000_2h,hallmark_ifnb
5410,9.222889,DC,IFNb_RUX1000_2h,hallmark_ifnb
5411,9.349259,DC,IFNb_RUX1000_2h,hallmark_ifnb
5412,9.251391,DC,IFNb_RUX1000_2h,hallmark_ifnb
5413,7.4671226,DC,IFNb_RUX1000_2h,hallmark_ifnb
5414,9.093617,DC,IFNb_RUX1000_2h,hallmark_ifnb
5415,10.430874,DC,IFNb_RUX1000_2h,hallmark_ifnb
5416,9.292756,DC,IFNb_RUX1000_2h,hallmark_ifnb
5417,9.658128,DC,IFNb_RUX1000_2h,hallmark_ifnb
5418,10.192612,DC,IFNb_RUX1000_2h,hallmark_ifnb
5419,8.8941555,DC,IFNb_RUX1000_2h,hallmark_ifnb
5420,9.091942,DC,IFNb_RUX1000_2h,hallmark_ifnb
5421,8.913981,DC,IFNb_RUX1000_2h,hallmark_ifnb
5422,9.1416025,DC,IFNb_RUX1000_2h,hallmark_ifnb
5423,10.018863,DC,IFNb_RUX1000_2h,hallmark_ifnb
5424,9.48283,DC,IFNb_RUX1000_2h,hallmark_ifnb
5425,9.442598,DC,IFNb_RUX1000_2h,hallmark_ifnb
5426,9.416023,DC,IFNb_RUX1000_2h,hallmark_ifnb
5427,9.021818,DC,IFNb_RUX1000_2h,hallmark_ifnb
5428,8.982683,DC,IFNb_RUX1000_2h,hallmark_ifnb
5429,9.722194,DC,IFNb_RUX1000_2h,hallmark_ifnb
5430,10.107952,DC,IFNb_RUX1000_2h,hallmark_ifnb
5431,8.905897,DC,IFNb_RUX1000_2h,hallmark_ifnb
5432,9.091478,DC,IFNb_RUX1000_2h,hallmark_ifnb
5433,9.538542,DC,IFNb_RUX1000_2h,hallmark_ifnb
5434,9.244576,DC,IFNb_RUX1000_2h,hallmark_ifnb
5435,10.060441,DC,IFNb_RUX1000_2h,hallmark_ifnb
5436,9.952616,DC,IFNb_RUX1000_2h,hallmark_ifnb
5437,9.624483,DC,IFNb_RUX1000_2h,hallmark_ifnb
5438,9.393642,DC,IFNb_RUX1000_2h,hallmark_ifnb
5439,10.57823,DC,IFNb_RUX1000_2h,hallmark_ifnb
5440,9.979686,DC,IFNb_RUX1000_2h,hallmark_ifnb
5441,9.608614,DC,IFNb_RUX1000_2h,hallmark_ifnb
5442,9.9823675,DC,IFNb_RUX1000_2h,hallmark_ifnb
5443,8.977119,DC,IFNb_RUX1000_2h,hallmark_ifnb
5444,9.376181,DC,IFNb_RUX1000_2h,hallmark_ifnb
5445,9.149928,DC,IFNb_RUX1000_2h,hallmark_ifnb
5446,9.9529085,DC,IFNb_RUX1000_2h,hallmark_ifnb
5447,9.128984,DC,IFNb_RUX1000_2h,hallmark_ifnb
5448,9.311735,DC,IFNb_RUX1000_2h,hallmark_ifnb
5449,8.049597,DC,IFNb_RUX1000_2h,hallmark_ifnb
5450,9.65126,DC,IFNb_RUX1000_2h,hallmark_ifnb
5451,9.73368,DC,IFNb_RUX1000_2h,hallmark_ifnb
5452,9.95721,DC,IFNb_RUX1000_2h,hallmark_ifnb
5453,9.033739,DC,IFNb_RUX1000_2h,hallmark_ifnb
5454,10.218154,DC,IFNb_RUX1000_2h,hallmark_ifnb
5455,8.974999,DC,IFNb_RUX1000_2h,hallmark_ifnb
5456,9.657055,DC,IFNb_RUX1000_2h,hallmark_ifnb
5457,9.291851,DC,IFNb_RUX1000_2h,hallmark_ifnb
5458,9.208871,DC,IFNb_RUX1000_2h,hallmark_ifnb
5459,8.381285,DC,IFNb_RUX1000_2h,hallmark_ifnb
5460,9.691794,DC,IFNb_RUX1000_2h,hallmark_ifnb
5461,10.350823,DC,IFNb_RUX1000_2h,hallmark_ifnb
5462,9.247707,DC,IFNb_RUX1000_2h,hallmark_ifnb
5463,8.882691,DC,IFNb_RUX1000_2h,hallmark_ifnb
5464,8.611033,DC,IFNb_RUX1000_2h,hallmark_ifnb
5465,9.439756,DC,IFNb_RUX1000_2h,hallmark_ifnb
5466,8.806051,DC,IFNb_RUX1000_2h,hallmark_ifnb
5467,8.950546,DC,IFNb_RUX1000_2h,hallmark_ifnb
5468,9.495346,DC,IFNb_RUX1000_2h,hallmark_ifnb
5469,10.690516,DC,IFNb_RUX1000_2h,hallmark_ifnb
5470,10.206265,DC,IFNb_RUX1000_2h,hallmark_ifnb
5471,10.048799,DC,IFNb_RUX1000_2h,hallmark_ifnb
5472,8.215929,DC,IFNb_RUX1000_2h,hallmark_ifnb
5473,8.340065,DC,IFNb_RUX1000_2h,hallmark_ifnb
5474,9.565206,DC,IFNb_RUX1000_2h,hallmark_ifnb
5475,9.298293,DC,IFNb_RUX1000_2h,hallmark_ifnb
5476,10.526148,DC,IFNb_RUX1000_2h,hallmark_ifnb
5477,8.714597,DC,IFNb_RUX1000_2h,hallmark_ifnb
5478,8.999608,DC,IFNb_RUX1000_2h,hallmark_ifnb
5479,9.677064,DC,IFNb_RUX1000_2h,hallmark_ifnb
5480,8.727569,DC,IFNb_RUX1000_2h,hallmark_ifnb
5481,8.980293,DC,IFNb_RUX1000_2h,hallmark_ifnb
5482,9.445688,DC,IFNb_RUX1000_2h,hallmark_ifnb
5483,9.047319,DC,IFNb_RUX1000_2h,hallmark_ifnb
5484,9.528126,DC,IFNb_RUX1000_2h,hallmark_ifnb
5485,8.112413,DC,IFNb_RUX1000_2h,hallmark_ifnb
5486,10.29762,DC,IFNb_RUX1000_2h,hallmark_ifnb
5487,10.203826,DC,IFNb_RUX1000_2h,hallmark_ifnb
5488,9.199013,DC,IFNb_RUX1000_2h,hallmark_ifnb
5489,9.777905,DC,IFNb_RUX1000_2h,hallmark_ifnb
5490,8.385757,DC,IFNb_RUX1000_2h,hallmark_ifnb
5491,9.75461,DC,IFNb_RUX1000_2h,hallmark_ifnb
5492,9.655299,DC,IFNb_RUX1000_2h,hallmark_ifnb
5493,9.315217,DC,IFNb_RUX1000_2h,hallmark_ifnb
5494,10.228691,DC,IFNb_RUX1000_2h,hallmark_ifnb
5495,10.201211,DC,IFNb_RUX1000_2h,hallmark_ifnb
5496,9.629027,DC,IFNb_RUX1000_2h,hallmark_ifnb
5497,9.2558,DC,IFNb_RUX1000_2h,hallmark_ifnb
5498,9.172566,DC,IFNb_RUX1000_2h,hallmark_ifnb
5499,9.030474,DC,IFNb_RUX1000_2h,hallmark_ifnb
5500,7.990919,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5501,9.110123,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5502,7.562668,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5503,8.711037,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5504,8.00667,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5505,8.222852,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5506,7.609136,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5507,8.655406,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5508,7.1473293,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5509,8.397477,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5510,9.533238,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5511,7.362685,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5512,7.4477344,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5513,8.276464,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5514,7.9287,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5515,9.590113,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5516,9.372029,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5517,7.595801,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5518,7.1638207,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5519,8.093032,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5520,7.824223,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5521,7.9152813,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5522,8.485114,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5523,8.55526,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5524,7.435551,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5525,9.254958,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5526,8.425397,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5527,8.902034,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5528,8.100361,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5529,6.4334497,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5530,8.90594,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5531,10.690588,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5532,8.30838,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5533,7.911618,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5534,7.7654653,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5535,9.437589,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5536,8.713265,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5537,7.8007803,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5538,8.732169,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5539,7.1849647,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5540,9.168371,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5541,8.487339,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5542,7.710611,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5543,9.088757,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5544,7.3742433,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5545,9.393054,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5546,9.47223,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5547,9.070642,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5548,6.8655834,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5549,8.065468,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5550,7.739328,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5551,9.810883,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5552,6.930826,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5553,8.9676,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5554,9.351793,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5555,9.35222,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5556,7.5018163,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5557,9.459474,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5558,10.268773,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5559,9.5993185,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5560,8.319229,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5561,9.352776,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5562,8.4761,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5563,8.839149,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5564,5.407428,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5565,8.494152,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5566,9.115503,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5567,8.542428,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5568,9.004556,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5569,8.182395,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5570,9.463189,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5571,9.179028,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5572,8.48991,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5573,10.247933,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
5574,6.6405416,Eosinophil,IFNb_RUX1000_2h,hallmark_ifnb
